ID,Year of Birth,Education Level,Marital Status,Annual Salary,Children at Home,Teenagers at Home,Registration Date,Days Since Last Purchase,Spending on Electronics,Spending on Toys,Spending on Furniture,Spending on Utilities,Spending on Food,Spending on Clothing,Number of Discount Purchases,Number of Web Purchases,Number of Catalog Purchases,Number of Store Purchases,Number of Website Visits per Month,Purchase in Campaign 1,Purchase in Campaign 2,Purchase in Campaign 3,Purchase in Campaign 4,Purchase in Campaign 5,Purchased,Country
7828,1981,Master's,Married,77882.0,0,0,4/02/2021,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,Spain
1277,1960,,Married,78468.0,0,0,04/09/2018,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,
3595,1963,,Married,77226.0,0,1,2/03/2021,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,United States
5735,1991,Master's,Single,90638.0,0,0,2/07/2021,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,United States
5350,1991,Master's,Single,90638.0,0,0,2/07/2021,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,Spain
4137,1948,,Married,70666.0,0,0,12/06/2020,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,Brazil
6357,1959,,Divorced,59052.0,0,1,11/02/2023,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,Spain
9316,1952,,Married,13084.0,0,0,11/02/2020,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,
3578,1949,,Divorced,49160.0,0,1,10/05/2022,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,United States
153,1953,,Divorced,23272.0,0,0,10/02/2023,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,United States
10524,1963,Master's,Divorced,49476.0,0,1,06/05/2022,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,Chile
1518,1965,Master's,Single,62694.0,1,1,6/02/2023,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,United States
2036,1973,Doctorate,Married,57906.0,0,1,06/11/2020,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,Argentina
9495,1982,,Married,71853.0,0,0,05/08/2020,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,United States
2631,1982,,Married,71853.0,0,0,05/08/2020,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,United States
6312,1959,,Single,65031.0,0,1,3/02/2023,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,Germany
615,1960,,Married,30507.0,0,0,03/11/2020,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,United States
4406,1970,,Married,67419.0,0,1,01/01/2023,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,Chile
10061,1950,,Single,59462.0,0,1,01/05/2020,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,
10619,1994,,Single,95529.0,0,0,12/03/2019,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,Spain
4945,1953,,Divorced,53653.0,0,0,11/07/2019,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,United States
1777,1980,,Single,25965.0,0,0,09/07/2019,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,United States
4023,1970,,Single,22979.0,1,0,09/06/2019,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,United States
7922,1951,Doctorate,Single,64950.0,0,1,08/11/2018,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,Spain
10699,1985,,Single,44322.0,1,0,6/03/2021,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,Spain
7516,1983,,Single,30096.0,1,0,5/04/2021,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,Germany
3129,1983,,Single,30096.0,1,0,5/04/2021,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,United States
5121,1977,,Single,56628.0,0,1,3/04/2021,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,Chile
2186,1977,,Married,82326.0,0,0,03/10/2018,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,United States
10548,1995,,Single,71163.0,0,0,03/09/2018,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,Germany
6384,1978,,Divorced,71022.0,0,1,02/11/2018,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,
2625,1954,,Single,42607.0,0,1,11/02/2023,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,Spain
1676,1975,,Single,43057.0,0,1,10/02/2023,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,United States
5534,1975,Master's,Single,47808.0,0,1,10/05/2022,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,United States
6859,1987,,Single,29236.0,1,0,10/08/2020,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,United States
271,1969,,Divorced,40590.0,1,1,10/02/2020,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,Chile
7699,1969,,Divorced,40590.0,1,1,10/02/2020,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,Chile
7832,1959,Master's,Single,77520.0,0,1,08/01/2023,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,United States
938,1981,,Single,40211.0,1,1,7/02/2023,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,United States
7873,1973,Doctorate,Married,63516.0,1,1,07/06/2020,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,Chile
9967,1974,,Divorced,53034.0,1,1,5/02/2023,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,
1087,1975,Master's,Married,22669.0,1,0,5/04/2023,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,United States
8314,1982,,Single,79908.0,0,0,04/05/2020,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,United States
3762,1986,Doctorate,Single,69867.0,0,0,04/02/2020,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,Spain
10383,1966,,Divorced,70287.0,0,0,04/02/2020,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,Brazil
6798,1966,,Single,37070.0,1,1,03/05/2022,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,Spain
4168,1966,,Single,37070.0,1,1,03/05/2022,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,United States
6690,1966,Master's,Single,38179.0,1,1,3/02/2023,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,Spain
10602,1983,,Single,39922.0,1,0,2/02/2023,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,Argentina
3220,1983,,Single,39922.0,1,0,2/02/2023,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,Germany
5424,1983,,Single,39922.0,1,0,2/02/2023,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,Spain
7488,1963,Master's,Single,64191.0,0,1,1/04/2023,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,United States
5289,1975,,Single,41658.0,1,1,11/09/2019,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,Brazil
347,1976,,Divorced,40780.0,0,1,09/08/2019,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,Chile
5236,1979,,Married,77568.0,0,1,8/04/2022,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,United States
9478,1985,,Single,66503.0,1,0,8/02/2022,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,United States
477,1986,,Single,83512.0,0,0,6/02/2021,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,United States
7411,1964,Doctorate,Single,31686.0,1,1,06/05/2018,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,Spain
3107,1976,,Married,71322.0,0,1,05/02/2018,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,Brazil
7437,1988,,Single,27938.0,1,0,4/03/2021,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,Brazil
255,1951,,Divorced,22263.0,1,1,3/02/2021,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,United States
3790,1956,,Married,34633.0,2,1,1/04/2021,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,Spain
749,1981,,Married,42162.0,1,0,11/01/2023,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,United States
1503,1976,Doctorate,Married,162397.0,1,1,06/03/2020,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,United States
8650,1978,,Divorced,54162.0,1,1,03/05/2022,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,United States
607,1955,,Divorced,41769.0,0,1,2/07/2023,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,Argentina
1008,1981,Doctorate,Married,44953.0,0,0,12/04/2022,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,Germany
9396,1978,Doctorate,Single,37717.0,1,0,11/04/2022,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,Spain
933,1978,Doctorate,Single,37717.0,1,0,11/04/2022,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,United States
5710,1970,,Married,40548.0,0,1,10/07/2020,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,Brazil
2882,1975,,Divorced,67893.0,0,1,10/01/2019,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,Spain
2379,1953,,Single,69267.0,0,0,9/04/2022,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,Spain
5342,1976,,Divorced,9548.0,1,0,08/08/2019,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,Chile
3262,1958,,Single,68281.0,0,0,08/07/2019,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,United States
5832,1960,,Married,92556.0,0,0,04/04/2022,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,United States
5025,1979,,Single,48526.0,1,0,12/01/2023,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,United States
569,1991,,Single,90273.0,0,0,12/02/2023,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,United States
3102,1981,,Married,19414.0,1,0,10/01/2023,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,Chile
9449,1958,Doctorate,Single,79761.0,0,1,10/04/2020,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,Spain
8104,1951,Doctorate,Single,53312.0,0,0,08/09/2020,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,United States
75,1982,,Married,41039.0,0,0,7/04/2023,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,
6421,1961,,Married,88347.0,0,0,07/03/2020,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,United States
3037,1983,Doctorate,Single,50150.0,0,0,06/05/2022,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,Chile
4698,1983,Doctorate,Single,50150.0,0,0,06/05/2022,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,United States
948,1971,,Single,10245.0,1,0,5/03/2023,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,United States
6177,1985,Doctorate,Single,33454.0,1,0,05/08/2020,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,
3517,1952,,Single,40887.0,1,1,05/06/2020,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,United States
3491,1975,,Married,55914.0,0,1,4/07/2023,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,
7610,1983,,Married,37292.0,1,0,04/05/2022,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,United States
4377,1971,,Single,52914.0,0,1,01/07/2020,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,Chile
9850,1972,,Single,24884.0,1,0,11/09/2022,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,United States
5544,1970,,Single,67384.0,0,1,11/07/2020,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,United States
6497,1960,,Single,51651.0,0,1,11/07/2019,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,Brazil
4543,1980,,Single,82497.0,0,0,10/08/2022,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,Spain
5117,1963,,Single,32632.0,0,0,08/02/2019,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,United States
1448,1963,Master's,Single,33562.0,1,2,6/04/2021,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,Argentina
6887,1967,,Single,79146.0,1,1,4/04/2021,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,Germany
7500,1967,,Single,79146.0,1,1,4/04/2021,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,United States
2724,1981,Master's,Single,36143.0,1,0,3/02/2021,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,United States
2256,1973,Master's,Single,27159.0,1,1,3/07/2021,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,United States
1100,1960,Master's,Married,41275.0,1,2,3/04/2021,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,Chile
7725,1965,,Single,76800.0,0,0,03/08/2018,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,Argentina
2612,1987,,Single,75794.0,0,0,12/01/2023,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,Spain
113,1951,,Single,30833.0,1,1,07/01/2023,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,United States
2868,1949,Doctorate,Single,26518.0,1,1,04/08/2020,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,
4216,1981,,Single,91065.0,0,0,2/04/2023,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,United States
199,1962,Master's,Single,45183.0,0,0,01/05/2022,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,Chile
359,1950,,Married,48070.0,0,1,1/07/2023,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,United States
8842,1971,,Divorced,30372.0,1,1,12/04/2022,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,United States
2154,1971,,Divorced,30372.0,1,1,12/04/2022,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,United States
6050,1975,,Single,57036.0,0,1,12/11/2019,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,Argentina
9204,1970,,Divorced,66731.0,0,1,09/12/2019,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,United States
4472,1970,Doctorate,Divorced,35682.0,1,0,6/03/2021,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,Brazil
6864,1989,Master's,Divorced,10979.0,0,0,5/04/2021,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,Brazil
10617,1989,Master's,Divorced,10979.0,0,0,5/04/2021,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,United States
3924,1965,Doctorate,Divorced,57912.0,0,1,3/02/2021,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,Spain
5654,1972,,Single,36026.0,2,1,3/03/2021,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,Brazil
9216,1971,,Single,35788.0,1,1,1/04/2021,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,Chile
8086,1959,,Single,42243.0,1,1,12/11/2020,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,Spain
9097,1956,,Divorced,46086.0,0,1,11/03/2020,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,United States
7631,1978,Master's,Married,61346.0,1,0,10/06/2020,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,Argentina
7275,1971,Master's,Single,33316.0,1,1,10/04/2020,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,
8334,1971,Master's,Single,33316.0,1,1,10/04/2020,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,United States
1987,1987,,Single,21063.0,1,0,9/04/2023,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,United States
2281,1970,,Single,33697.0,1,0,9/03/2023,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,Germany
7034,1978,,Single,25804.0,1,0,09/01/2020,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,Chile
2797,1977,,Single,72117.0,0,1,08/05/2022,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,United States
3934,1966,,Single,61286.0,0,1,08/02/2020,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,Argentina
2493,1966,,Single,61286.0,0,1,08/02/2020,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,Germany
3759,1958,,Married,65196.0,0,2,7/04/2023,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,United States
965,1971,,Divorced,55635.0,0,1,11/07/2022,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,
7378,1981,Master's,Married,42021.0,1,0,8/08/2022,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,United States
1859,1972,Master's,Single,75251.0,0,0,08/08/2022,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,Germany
6263,1968,,Married,35322.0,1,2,8/04/2022,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,United States
2072,1969,Doctorate,Married,53374.0,0,1,8/03/2022,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,Chile
8908,1959,,Single,87195.0,0,0,05/08/2018,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,Chile
738,1981,,Single,42395.0,1,1,04/04/2018,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,Argentina
10129,1966,,Married,82427.0,0,0,03/12/2020,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,United States
807,1969,Master's,Married,44602.0,1,1,2/03/2021,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,Argentina
3334,1951,,Single,94642.0,0,0,02/12/2018,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,United States
5423,1983,,Married,28359.0,1,0,10/03/2023,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,Spain
4426,1975,,Single,55801.0,1,1,9/04/2023,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,
10489,1973,,Single,92955.0,0,0,08/01/2023,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,Spain
2570,1968,,Married,56534.0,0,1,7/04/2023,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,United States
3834,1962,,Single,69627.0,0,1,3/02/2023,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,
590,1970,Master's,Divorced,78579.0,0,0,12/04/2022,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,United States
4791,1980,,Married,44964.0,1,1,12/03/2022,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,Brazil
5304,1974,Doctorate,Single,30899.0,1,0,10/07/2022,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,Spain
2426,1964,Doctorate,Divorced,78825.0,0,0,9/02/2022,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,United States
35,1987,,Single,25545.0,1,0,09/08/2019,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,United States
8041,1971,Doctorate,Divorced,47111.0,0,1,09/08/2019,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,Spain
3584,1955,Doctorate,Single,49667.0,0,0,8/04/2022,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,Chile
7718,1947,Master's,Married,66000.0,0,0,04/04/2022,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,United States
8605,1964,Doctorate,Married,46910.0,1,1,3/04/2021,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,United States
1646,1972,,Single,25224.0,1,0,3/03/2021,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,Chile
9206,1968,,Married,77382.0,0,1,01/07/2018,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,United States
10757,1967,Doctorate,Divorced,28420.0,1,0,12/01/2023,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,United States
6885,1977,,Divorced,32952.0,1,0,12/01/2020,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,Chile
907,1975,,Single,46149.0,0,1,11/07/2023,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,United States
1150,1899,Doctorate,Married,83532.0,0,0,9/03/2023,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,United States
3867,1947,Doctorate,Married,73059.0,0,1,8/08/2023,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,United States
3859,1947,Doctorate,Married,73059.0,0,1,8/08/2023,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,Spain
3265,1959,,Single,35701.0,0,0,03/01/2023,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,United States
4418,1983,Master's,Single,89616.0,0,0,2/04/2023,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,Chile
4611,1970,,Married,105471.0,0,0,01/01/2023,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,United States
4530,1948,Master's,Divorced,78427.0,0,0,10/04/2022,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,Germany
7736,1986,,Single,22518.0,1,0,10/04/2022,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,United States
9949,1976,,Single,59809.0,0,2,10/04/2022,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,Chile
942,1982,,Single,39660.0,1,0,08/08/2019,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,United States
6181,1950,,Married,52203.0,0,0,7/08/2022,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,
7660,1973,Doctorate,Single,35860.0,1,1,5/04/2021,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,Chile
2055,1973,Doctorate,Divorced,35860.0,1,1,5/04/2021,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,United States
5107,1973,Doctorate,Divorced,35860.0,1,1,5/04/2021,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,United States
1626,1973,Doctorate,Divorced,35860.0,1,1,5/04/2021,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,Spain
6428,1950,Doctorate,Divorced,76842.0,0,0,05/03/2018,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,United States
9617,1951,,Single,15033.0,0,0,4/03/2021,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,Spain
4339,1970,Doctorate,Single,67353.0,0,1,12/08/2023,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,Brazil
7235,1975,,Single,17003.0,1,0,12/09/2020,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,Germany
8527,1965,Master's,Married,65735.0,1,1,12/07/2020,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,United States
1968,1971,,Divorced,45684.0,1,0,12/02/2020,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,Spain
9862,1969,,Married,21918.0,1,0,11/02/2023,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,Chile
11075,1978,,Single,51267.0,1,1,10/07/2023,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,Chile
6658,1972,,Married,59868.0,0,1,7/04/2023,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,United States
4552,1991,,Single,51373.0,0,0,6/04/2023,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,United States
10377,1958,Master's,Married,46692.0,0,1,06/06/2020,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,United States
5336,1971,Master's,Married,157733.0,1,0,06/04/2020,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,United States
10350,1950,Doctorate,Single,54432.0,2,1,05/09/2020,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,United States
11071,1984,,Single,79607.0,0,0,04/01/2023,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,Chile
11100,1972,,Divorced,51813.0,1,1,04/11/2020,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,Chile
6516,1989,,Single,17487.0,1,0,03/05/2022,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,Brazil
1734,1968,Doctorate,Married,40706.0,2,1,1/02/2023,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,Spain
2131,1959,Doctorate,Divorced,62859.0,0,1,12/02/2022,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,United States
6439,1958,,Single,61074.0,0,1,8/02/2022,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,Spain
10591,1969,,Divorced,43638.0,0,1,08/06/2019,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,United States
9797,1956,,Single,58116.0,0,1,4/07/2021,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,United States
9336,1969,Doctorate,Divorced,62187.0,0,1,3/04/2021,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,United States
2174,1954,,Single,46344.0,1,1,03/08/2018,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,
3197,1980,,Single,77353.0,0,1,12/01/2023,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,United States
9185,1966,Doctorate,Single,69759.0,0,0,10/01/2023,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,United States
905,1986,,Divorced,21846.0,1,0,10/04/2023,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,Spain
10858,1975,,Married,76532.0,1,1,09/09/2020,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,United States
8925,1965,Master's,Single,70053.0,0,1,07/03/2020,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,United States
2499,1958,,Single,75342.0,0,1,05/06/2020,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,United States
1109,1982,Master's,Married,27590.0,1,0,4/04/2023,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,United States
326,1973,,Single,51148.0,1,1,02/05/2022,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,Argentina
